City,State,Date,AccidentCount,AverageSeverity,MaxSeverity,HighSeverityFlag,Temperature,Precipitation,Is_Holiday,Year,Month,DayOfWeek,is_weekend,Season,is_rainy,AccidentCount_lag1,AccidentCount_7d_ma
Los Angeles,CA,2021-02-21,132,2.0606060606060606,3,1,,,0,2021,2,6,1,Winter,0,180.0,121.0
Los Angeles,CA,2021-02-22,117,2.051282051282051,3,1,,,0,2021,2,0,0,Winter,0,132.0,127.0
Los Angeles,CA,2021-02-23,48,2.2291666666666665,3,1,,,0,2021,2,1,0,Winter,0,117.0,116.14285714285714
Los Angeles,CA,2021-02-24,37,2.27027027027027,3,1,,,0,2021,2,2,0,Winter,0,48.0,106.85714285714286
Los Angeles,CA,2021-02-25,44,2.272727272727273,3,1,,,0,2021,2,3,0,Winter,0,37.0,99.28571428571429
Los Angeles,CA,2021-02-26,36,2.2222222222222223,3,1,,,0,2021,2,4,0,Winter,0,44.0,84.85714285714286
Los Angeles,CA,2021-02-27,25,2.4,3,1,,,0,2021,2,5,1,Winter,0,36.0,62.714285714285715
Los Angeles,CA,2021-02-28,36,2.388888888888889,3,1,,,0,2021,2,6,1,Winter,0,25.0,49.0
Los Angeles,CA,2021-03-01,49,2.163265306122449,3,1,,,0,2021,3,0,0,Spring,0,36.0,39.285714285714285
Los Angeles,CA,2021-03-02,52,2.1538461538461537,3,1,,,0,2021,3,1,0,Spring,0,49.0,39.857142857142854
Los Angeles,CA,2021-03-03,46,2.217391304347826,3,1,,,0,2021,3,2,0,Spring,0,52.0,41.142857142857146
Los Angeles,CA,2021-03-04,49,2.204081632653061,3,1,,,0,2021,3,3,0,Spring,0,46.0,41.857142857142854
Los Angeles,CA,2021-03-05,64,2.09375,3,1,,,0,2021,3,4,0,Spring,0,49.0,45.857142857142854
Los Angeles,CA,2021-03-06,37,2.189189189189189,3,1,,,0,2021,3,5,1,Spring,0,64.0,47.57142857142857
Los Angeles,CA,2021-03-07,41,2.268292682926829,3,1,,,0,2021,3,6,1,Spring,0,37.0,48.285714285714285
Los Angeles,CA,2021-03-08,45,2.1777777777777776,3,1,,,0,2021,3,0,0,Spring,0,41.0,47.714285714285715
Los Angeles,CA,2021-03-09,49,2.142857142857143,3,1,,,0,2021,3,1,0,Spring,0,45.0,47.285714285714285
Los Angeles,CA,2021-03-10,79,2.278481012658228,3,1,,,0,2021,3,2,0,Spring,0,49.0,52.0
Los Angeles,CA,2021-03-11,49,2.3469387755102042,3,1,,,0,2021,3,3,0,Spring,0,79.0,52.0
Los Angeles,CA,2021-03-12,54,2.0925925925925926,3,1,,,0,2021,3,4,0,Spring,0,49.0,50.57142857142857
Los Angeles,CA,2021-03-13,48,2.2708333333333335,4,1,,,0,2021,3,5,1,Spring,0,54.0,52.142857142857146
Los Angeles,CA,2021-03-14,25,2.36,4,1,,,0,2021,3,6,1,Spring,0,48.0,49.857142857142854
Los Angeles,CA,2021-03-15,41,2.1463414634146343,3,1,,,0,2021,3,0,0,Spring,0,25.0,49.285714285714285
Los Angeles,CA,2021-03-16,42,2.1666666666666665,3,1,,,0,2021,3,1,0,Spring,0,41.0,48.285714285714285
Los Angeles,CA,2021-03-17,55,2.2181818181818183,3,1,,,0,2021,3,2,0,Spring,0,42.0,44.857142857142854
Los Angeles,CA,2021-03-18,57,2.1228070175438596,4,1,,,0,2021,3,3,0,Spring,0,55.0,46.0
Los Angeles,CA,2021-03-19,69,2.1594202898550723,3,1,,,0,2021,3,4,0,Spring,0,57.0,48.142857142857146
Los Angeles,CA,2021-03-20,45,2.2888888888888888,3,1,,,0,2021,3,5,1,Spring,0,69.0,47.714285714285715
Los Angeles,CA,2021-03-21,28,2.2857142857142856,3,1,,,0,2021,3,6,1,Spring,0,45.0,48.142857142857146
Los Angeles,CA,2021-03-22,38,2.1052631578947367,3,1,,,0,2021,3,0,0,Spring,0,28.0,47.714285714285715
Los Angeles,CA,2021-03-23,48,2.25,4,1,,,0,2021,3,1,0,Spring,0,38.0,48.57142857142857
Los Angeles,CA,2021-03-24,37,2.2162162162162162,3,1,,,0,2021,3,2,0,Spring,0,48.0,46.0
Los Angeles,CA,2021-03-25,36,2.2222222222222223,3,1,,,0,2021,3,3,0,Spring,0,37.0,43.0
Los Angeles,CA,2021-03-26,78,2.141025641025641,3,1,,,0,2021,3,4,0,Spring,0,36.0,44.285714285714285
Los Angeles,CA,2021-03-27,29,2.2413793103448274,3,1,,,0,2021,3,5,1,Spring,0,78.0,42.0
Los Angeles,CA,2021-03-28,46,2.369565217391304,3,1,,,0,2021,3,6,1,Spring,0,29.0,44.57142857142857
Los Angeles,CA,2021-03-29,51,2.235294117647059,3,1,,,0,2021,3,0,0,Spring,0,46.0,46.42857142857143
Los Angeles,CA,2021-03-30,54,2.1481481481481484,3,1,,,0,2021,3,1,0,Spring,0,51.0,47.285714285714285
Los Angeles,CA,2021-03-31,46,2.0869565217391304,3,1,,,0,2021,3,2,0,Spring,0,54.0,48.57142857142857
Los Angeles,CA,2021-04-01,73,2.191780821917808,3,1,,,0,2021,4,3,0,Spring,0,46.0,53.857142857142854
Los Angeles,CA,2021-04-02,60,2.216666666666667,4,1,,,0,2021,4,4,0,Spring,0,73.0,51.285714285714285
Los Angeles,CA,2021-04-03,32,2.125,3,1,,,0,2021,4,5,1,Spring,0,60.0,51.714285714285715
Los Angeles,CA,2021-04-04,68,2.088235294117647,3,1,,,1,2021,4,6,1,Spring,0,32.0,54.857142857142854
Los Angeles,CA,2021-04-05,27,2.259259259259259,3,1,,,0,2021,4,0,0,Spring,0,68.0,51.42857142857143
Los Angeles,CA,2021-04-06,33,2.1818181818181817,4,1,,,0,2021,4,1,0,Spring,0,27.0,48.42857142857143
Los Angeles,CA,2021-04-07,69,2.2318840579710146,3,1,,,0,2021,4,2,0,Spring,0,33.0,51.714285714285715
Los Angeles,CA,2021-04-08,85,2.2,4,1,,,0,2021,4,3,0,Spring,0,69.0,53.42857142857143
Los Angeles,CA,2021-04-09,75,2.16,3,1,,,0,2021,4,4,0,Spring,0,85.0,55.57142857142857
Los Angeles,CA,2021-04-10,41,2.268292682926829,3,1,,,0,2021,4,5,1,Spring,0,75.0,56.857142857142854
Los Angeles,CA,2021-04-11,36,2.1944444444444446,3,1,,,0,2021,4,6,1,Spring,0,41.0,52.285714285714285
Los Angeles,CA,2021-04-12,47,2.3191489361702127,3,1,,,0,2021,4,0,0,Spring,0,36.0,55.142857142857146
Los Angeles,CA,2021-04-13,45,2.1555555555555554,3,1,,,0,2021,4,1,0,Spring,0,47.0,56.857142857142854
Los Angeles,CA,2021-04-14,68,2.1323529411764706,3,1,,,0,2021,4,2,0,Spring,0,45.0,56.714285714285715
Los Angeles,CA,2021-04-15,78,2.1794871794871793,4,1,,,0,2021,4,3,0,Spring,0,68.0,55.714285714285715
Los Angeles,CA,2021-04-16,84,2.1785714285714284,3,1,,,0,2021,4,4,0,Spring,0,78.0,57.0
Los Angeles,CA,2021-04-17,50,2.18,3,1,,,0,2021,4,5,1,Spring,0,84.0,58.285714285714285
Los Angeles,CA,2021-04-18,31,2.225806451612903,4,1,,,0,2021,4,6,1,Spring,0,50.0,57.57142857142857
Los Angeles,CA,2021-04-19,44,2.2954545454545454,3,1,,,0,2021,4,0,0,Spring,0,31.0,57.142857142857146
Los Angeles,CA,2021-04-20,62,2.1774193548387095,3,1,,,0,2021,4,1,0,Spring,0,44.0,59.57142857142857
Los Angeles,CA,2021-04-21,38,2.210526315789474,3,1,,,0,2021,4,2,0,Spring,0,62.0,55.285714285714285
Los Angeles,CA,2021-04-22,39,2.2051282051282053,3,1,,,0,2021,4,3,0,Spring,0,38.0,49.714285714285715
Los Angeles,CA,2021-04-23,57,2.175438596491228,3,1,,,0,2021,4,4,0,Spring,0,39.0,45.857142857142854
Los Angeles,CA,2021-04-24,47,2.1702127659574466,3,1,,,0,2021,4,5,1,Spring,0,57.0,45.42857142857143
Los Angeles,CA,2021-04-25,31,2.3870967741935485,4,1,,,0,2021,4,6,1,Spring,0,47.0,45.42857142857143
Los Angeles,CA,2021-04-26,47,2.106382978723404,3,1,,,0,2021,4,0,0,Spring,0,31.0,45.857142857142854
Los Angeles,CA,2021-04-27,47,2.1914893617021276,3,1,,,0,2021,4,1,0,Spring,0,47.0,43.714285714285715
Los Angeles,CA,2021-04-28,56,2.232142857142857,3,1,,,0,2021,4,2,0,Spring,0,47.0,46.285714285714285
Los Angeles,CA,2021-04-29,9,2.2222222222222223,3,1,,,0,2021,4,3,0,Spring,0,56.0,42.0
Los Angeles,CA,2021-04-30,73,2.164383561643836,3,1,,,0,2021,4,4,0,Spring,0,9.0,44.285714285714285
Los Angeles,CA,2021-05-01,34,2.2058823529411766,3,1,,,0,2021,5,5,1,Spring,0,73.0,42.42857142857143
Los Angeles,CA,2021-05-02,42,2.2857142857142856,3,1,,,1,2021,5,6,1,Spring,0,34.0,44.0
Los Angeles,CA,2021-05-03,46,2.1956521739130435,4,1,,,0,2021,5,0,0,Spring,0,42.0,43.857142857142854
Los Angeles,CA,2021-05-04,34,2.1176470588235294,3,1,,,0,2021,5,1,0,Spring,0,46.0,42.0
Los Angeles,CA,2021-05-05,69,2.217391304347826,3,1,,,0,2021,5,2,0,Spring,0,34.0,43.857142857142854
Los Angeles,CA,2021-05-06,73,2.1506849315068495,3,1,,,0,2021,5,3,0,Spring,0,69.0,53.0
Los Angeles,CA,2021-05-07,69,2.217391304347826,3,1,,,0,2021,5,4,0,Spring,0,73.0,52.42857142857143
Los Angeles,CA,2021-05-08,41,2.073170731707317,3,1,,,0,2021,5,5,1,Spring,0,69.0,53.42857142857143
Los Angeles,CA,2021-05-09,43,2.116279069767442,3,1,,,0,2021,5,6,1,Spring,0,41.0,53.57142857142857
Los Angeles,CA,2021-05-10,56,2.1607142857142856,3,1,,,0,2021,5,0,0,Spring,0,43.0,55.0
Los Angeles,CA,2021-05-11,34,2.3823529411764706,3,1,,,0,2021,5,1,0,Spring,0,56.0,55.0
Los Angeles,CA,2021-05-12,31,2.2903225806451615,3,1,,,0,2021,5,2,0,Spring,0,34.0,49.57142857142857
Los Angeles,CA,2021-05-13,37,2.2432432432432434,3,1,,,0,2021,5,3,0,Spring,0,31.0,44.42857142857143
Los Angeles,CA,2021-05-14,48,2.1666666666666665,3,1,,,0,2021,5,4,0,Spring,0,37.0,41.42857142857143
Los Angeles,CA,2021-05-15,22,2.227272727272727,3,1,,,0,2021,5,5,1,Spring,0,48.0,38.714285714285715
Los Angeles,CA,2021-05-16,20,2.3,3,1,,,0,2021,5,6,1,Spring,0,22.0,35.42857142857143
Los Angeles,CA,2021-05-17,33,2.272727272727273,3,1,,,0,2021,5,0,0,Spring,0,20.0,32.142857142857146
Los Angeles,CA,2021-05-18,45,2.311111111111111,4,1,,,0,2021,5,1,0,Spring,0,33.0,33.714285714285715
Los Angeles,CA,2021-05-19,51,2.215686274509804,3,1,,,0,2021,5,2,0,Spring,0,45.0,36.57142857142857
Los Angeles,CA,2021-05-20,62,2.129032258064516,3,1,,,0,2021,5,3,0,Spring,0,51.0,40.142857142857146
Los Angeles,CA,2021-05-21,70,2.1285714285714286,4,1,,,0,2021,5,4,0,Spring,0,62.0,43.285714285714285
Los Angeles,CA,2021-05-22,56,2.232142857142857,3,1,,,0,2021,5,5,1,Spring,0,70.0,48.142857142857146
Los Angeles,CA,2021-05-23,41,2.2439024390243905,3,1,,,0,2021,5,6,1,Spring,0,56.0,51.142857142857146
Los Angeles,CA,2021-05-24,72,2.125,4,1,,,0,2021,5,0,0,Spring,0,41.0,56.714285714285715
Los Angeles,CA,2021-05-25,83,2.108433734939759,3,1,,,0,2021,5,1,0,Spring,0,72.0,62.142857142857146
Los Angeles,CA,2021-05-26,117,2.0854700854700856,3,1,,,0,2021,5,2,0,Spring,0,83.0,71.57142857142857
Los Angeles,CA,2021-05-27,40,2.275,3,1,,,0,2021,5,3,0,Spring,0,117.0,68.42857142857143
Los Angeles,CA,2021-05-28,94,2.148936170212766,3,1,,,0,2021,5,4,0,Spring,0,40.0,71.85714285714286
Los Angeles,CA,2021-05-29,41,2.1219512195121952,3,1,,,0,2021,5,5,1,Spring,0,94.0,69.71428571428571
Los Angeles,CA,2021-05-30,27,2.2222222222222223,3,1,,,0,2021,5,6,1,Spring,0,41.0,67.71428571428571
Los Angeles,CA,2021-05-31,42,2.238095238095238,3,1,,,1,2021,5,0,0,Spring,0,27.0,63.42857142857143
Los Angeles,CA,2021-06-01,77,2.142857142857143,3,1,,,0,2021,6,1,0,Summer,0,42.0,62.57142857142857
Los Angeles,CA,2021-06-02,56,2.267857142857143,4,1,,,0,2021,6,2,0,Summer,0,77.0,53.857142857142854
Los Angeles,CA,2021-06-03,78,2.1538461538461537,3,1,,,0,2021,6,3,0,Summer,0,56.0,59.285714285714285
Los Angeles,CA,2021-06-04,95,2.1473684210526316,3,1,,,0,2021,6,4,0,Summer,0,78.0,59.42857142857143
Los Angeles,CA,2021-06-05,46,2.260869565217391,4,1,,,0,2021,6,5,1,Summer,0,95.0,60.142857142857146
Los Angeles,CA,2021-06-06,47,2.1914893617021276,3,1,,,0,2021,6,6,1,Summer,0,46.0,63.0
Los Angeles,CA,2021-06-07,66,2.1818181818181817,3,1,,,0,2021,6,0,0,Summer,0,47.0,66.42857142857143
Los Angeles,CA,2021-06-08,46,2.239130434782609,3,1,,,0,2021,6,1,0,Summer,0,66.0,62.0
Los Angeles,CA,2021-06-09,43,2.186046511627907,3,1,,,0,2021,6,2,0,Summer,0,46.0,60.142857142857146
Los Angeles,CA,2021-06-10,79,2.2025316455696204,3,1,,,0,2021,6,3,0,Summer,0,43.0,60.285714285714285
Los Angeles,CA,2021-06-11,95,2.0736842105263156,3,1,,,0,2021,6,4,0,Summer,0,79.0,60.285714285714285
Los Angeles,CA,2021-06-12,62,2.129032258064516,3,1,,,0,2021,6,5,1,Summer,0,95.0,62.57142857142857
Los Angeles,CA,2021-06-13,62,2.225806451612903,4,1,,,0,2021,6,6,1,Summer,0,62.0,64.71428571428571
Los Angeles,CA,2021-06-14,47,2.106382978723404,3,1,,,0,2021,6,0,0,Summer,0,62.0,62.0
Los Angeles,CA,2021-06-15,75,2.1333333333333333,4,1,,,0,2021,6,1,0,Summer,0,47.0,66.14285714285714
Los Angeles,CA,2021-06-16,124,2.064516129032258,3,1,,,0,2021,6,2,0,Summer,0,75.0,77.71428571428571
Los Angeles,CA,2021-06-17,76,2.236842105263158,3,1,,,0,2021,6,3,0,Summer,0,124.0,77.28571428571429
Los Angeles,CA,2021-06-18,133,2.1503759398496243,3,1,,,0,2021,6,4,0,Summer,0,76.0,82.71428571428571
Los Angeles,CA,2021-06-19,93,2.10752688172043,3,1,,,1,2021,6,5,1,Summer,0,133.0,87.14285714285714
Los Angeles,CA,2021-06-20,39,2.1025641025641026,3,1,,,0,2021,6,6,1,Summer,0,93.0,83.85714285714286
Los Angeles,CA,2021-06-21,65,2.046153846153846,3,1,,,0,2021,6,0,0,Summer,0,39.0,86.42857142857143
Los Angeles,CA,2021-06-22,37,2.081081081081081,3,1,,,0,2021,6,1,0,Summer,0,65.0,81.0
Los Angeles,CA,2021-06-23,94,2.1702127659574466,4,1,,,0,2021,6,2,0,Summer,0,37.0,76.71428571428571
Los Angeles,CA,2021-06-24,76,2.1184210526315788,3,1,,,0,2021,6,3,0,Summer,0,94.0,76.71428571428571
Los Angeles,CA,2021-06-25,84,2.0595238095238093,3,1,,,0,2021,6,4,0,Summer,0,76.0,69.71428571428571
Los Angeles,CA,2021-06-26,91,2.131868131868132,4,1,,,0,2021,6,5,1,Summer,0,84.0,69.42857142857143
Los Angeles,CA,2021-06-27,60,2.2,3,1,,,0,2021,6,6,1,Summer,0,91.0,72.42857142857143
Los Angeles,CA,2021-06-28,56,2.107142857142857,3,1,,,0,2021,6,0,0,Summer,0,60.0,71.14285714285714
Los Angeles,CA,2021-06-29,82,2.1219512195121952,3,1,,,0,2021,6,1,0,Summer,0,56.0,77.57142857142857
Los Angeles,CA,2021-06-30,117,2.1452991452991452,3,1,,,0,2021,6,2,0,Summer,0,82.0,80.85714285714286
Los Angeles,CA,2021-07-01,93,2.150537634408602,3,1,,,0,2021,7,3,0,Summer,0,117.0,83.28571428571429
Los Angeles,CA,2021-07-02,84,2.107142857142857,3,1,,,0,2021,7,4,0,Summer,0,93.0,83.28571428571429
Los Angeles,CA,2021-07-03,53,2.188679245283019,3,1,,,0,2021,7,5,1,Summer,0,84.0,77.85714285714286
Los Angeles,CA,2021-07-04,74,2.135135135135135,3,1,,,1,2021,7,6,1,Summer,0,53.0,79.85714285714286
Los Angeles,CA,2021-07-05,45,2.2,4,1,,,0,2021,7,0,0,Summer,0,74.0,78.28571428571429
Los Angeles,CA,2021-07-06,77,2.090909090909091,3,1,,,0,2021,7,1,0,Summer,0,45.0,77.57142857142857
Los Angeles,CA,2021-07-07,93,2.150537634408602,3,1,,,0,2021,7,2,0,Summer,0,77.0,74.14285714285714
Los Angeles,CA,2021-07-08,72,2.0833333333333335,3,1,,,0,2021,7,3,0,Summer,0,93.0,71.14285714285714
Los Angeles,CA,2021-07-09,112,2.142857142857143,3,1,,,0,2021,7,4,0,Summer,0,72.0,75.14285714285714
Los Angeles,CA,2021-07-10,50,2.18,3,1,,,0,2021,7,5,1,Summer,0,112.0,74.71428571428571
Los Angeles,CA,2021-07-11,54,2.2037037037037037,3,1,,,0,2021,7,6,1,Summer,0,50.0,71.85714285714286
Los Angeles,CA,2021-07-12,85,2.152941176470588,3,1,,,0,2021,7,0,0,Summer,0,54.0,77.57142857142857
Los Angeles,CA,2021-07-13,6,2.0,2,0,,,0,2021,7,1,0,Summer,0,85.0,67.42857142857143
Los Angeles,CA,2021-07-16,19,2.1578947368421053,3,1,,,0,2021,7,4,0,Summer,0,6.0,56.857142857142854
Los Angeles,CA,2021-07-17,42,2.119047619047619,3,1,,,0,2021,7,5,1,Summer,0,19.0,52.57142857142857
Los Angeles,CA,2021-07-18,47,2.297872340425532,4,1,,,0,2021,7,6,1,Summer,0,42.0,43.285714285714285
Los Angeles,CA,2021-07-19,52,2.1153846153846154,3,1,,,0,2021,7,0,0,Summer,0,47.0,43.57142857142857
Los Angeles,CA,2021-07-20,92,2.0869565217391304,3,1,,,0,2021,7,1,0,Summer,0,52.0,49.0
Los Angeles,CA,2021-07-21,74,2.054054054054054,3,1,,,0,2021,7,2,0,Summer,0,92.0,47.42857142857143
Los Angeles,CA,2021-07-22,74,2.1486486486486487,3,1,,,0,2021,7,3,0,Summer,0,74.0,57.142857142857146
Los Angeles,CA,2021-07-23,111,2.09009009009009,3,1,,,0,2021,7,4,0,Summer,0,74.0,70.28571428571429
Los Angeles,CA,2021-07-24,64,2.125,3,1,,,0,2021,7,5,1,Summer,0,111.0,73.42857142857143
Los Angeles,CA,2021-07-25,55,2.0727272727272728,3,1,,,0,2021,7,6,1,Summer,0,64.0,74.57142857142857
Los Angeles,CA,2021-07-26,76,2.210526315789474,3,1,,,0,2021,7,0,0,Summer,0,55.0,78.0
Los Angeles,CA,2021-07-27,68,2.0588235294117645,3,1,,,0,2021,7,1,0,Summer,0,76.0,74.57142857142857
Los Angeles,CA,2021-07-28,77,2.064935064935065,3,1,,,0,2021,7,2,0,Summer,0,68.0,75.0
Los Angeles,CA,2021-07-29,83,2.0843373493975905,3,1,,,0,2021,7,3,0,Summer,0,77.0,76.28571428571429
Los Angeles,CA,2021-07-30,93,2.086021505376344,3,1,,,0,2021,7,4,0,Summer,0,83.0,73.71428571428571
Los Angeles,CA,2021-07-31,64,2.046875,3,1,,,0,2021,7,5,1,Summer,0,93.0,73.71428571428571
Los Angeles,CA,2021-08-01,31,2.161290322580645,3,1,,,0,2021,8,6,1,Summer,0,64.0,70.28571428571429
Los Angeles,CA,2021-08-02,62,2.129032258064516,3,1,,,0,2021,8,0,0,Summer,0,31.0,68.28571428571429
Los Angeles,CA,2021-08-03,91,2.1648351648351647,3,1,,,0,2021,8,1,0,Summer,0,62.0,71.57142857142857
Los Angeles,CA,2021-08-04,49,2.2244897959183674,3,1,,,0,2021,8,2,0,Summer,0,91.0,67.57142857142857
Los Angeles,CA,2021-08-05,73,2.136986301369863,3,1,,,0,2021,8,3,0,Summer,0,49.0,66.14285714285714
Los Angeles,CA,2021-08-06,73,2.0821917808219177,3,1,,,0,2021,8,4,0,Summer,0,73.0,63.285714285714285
Los Angeles,CA,2021-08-07,74,2.1216216216216215,3,1,,,0,2021,8,5,1,Summer,0,73.0,64.71428571428571
Los Angeles,CA,2021-08-08,26,2.3076923076923075,3,1,,,0,2021,8,6,1,Summer,0,74.0,64.0
Los Angeles,CA,2021-08-10,62,2.0806451612903225,3,1,,,0,2021,8,1,0,Summer,0,26.0,64.0
Los Angeles,CA,2021-08-11,64,2.078125,3,1,,,0,2021,8,2,0,Summer,0,62.0,60.142857142857146
Los Angeles,CA,2021-08-12,61,2.2131147540983607,3,1,,,0,2021,8,3,0,Summer,0,64.0,61.857142857142854
Los Angeles,CA,2021-08-13,93,2.10752688172043,3,1,,,0,2021,8,4,0,Summer,0,61.0,64.71428571428571
Los Angeles,CA,2021-08-14,72,2.0694444444444446,3,1,,,0,2021,8,5,1,Summer,0,93.0,64.57142857142857
Los Angeles,CA,2021-08-15,41,2.2439024390243905,3,1,,,0,2021,8,6,1,Summer,0,72.0,59.857142857142854
Los Angeles,CA,2021-08-16,51,2.176470588235294,3,1,,,0,2021,8,0,0,Summer,0,41.0,63.42857142857143
Los Angeles,CA,2021-08-18,57,2.1228070175438596,3,1,,,0,2021,8,2,0,Summer,0,51.0,62.714285714285715
Los Angeles,CA,2021-08-19,109,2.128440366972477,3,1,,,0,2021,8,3,0,Summer,0,57.0,69.14285714285714
Los Angeles,CA,2021-08-20,111,2.099099099099099,3,1,,,0,2021,8,4,0,Summer,0,109.0,76.28571428571429
Los Angeles,CA,2021-08-21,71,2.1971830985915495,3,1,,,0,2021,8,5,1,Summer,0,111.0,73.14285714285714
Los Angeles,CA,2021-08-22,52,2.076923076923077,3,1,,,0,2021,8,6,1,Summer,0,71.0,70.28571428571429
Los Angeles,CA,2021-08-23,70,2.1,3,1,,,0,2021,8,0,0,Summer,0,52.0,74.42857142857143
Los Angeles,CA,2021-08-24,96,2.0729166666666665,3,1,,,0,2021,8,1,0,Summer,0,70.0,80.85714285714286
Los Angeles,CA,2021-08-25,86,2.116279069767442,3,1,,,0,2021,8,2,0,Summer,0,96.0,85.0
Los Angeles,CA,2021-08-26,116,2.086206896551724,3,1,,,0,2021,8,3,0,Summer,0,86.0,86.0
Los Angeles,CA,2021-08-27,121,2.090909090909091,3,1,,,0,2021,8,4,0,Summer,0,116.0,87.42857142857143
Los Angeles,CA,2021-08-28,76,2.223684210526316,3,1,,,0,2021,8,5,1,Summer,0,121.0,88.14285714285714
Los Angeles,CA,2021-08-29,15,2.3333333333333335,3,1,,,0,2021,8,6,1,Summer,0,76.0,82.85714285714286
Los Angeles,CA,2021-08-30,74,2.135135135135135,3,1,,,0,2021,8,0,0,Summer,0,15.0,83.42857142857143
Los Angeles,CA,2021-08-31,110,2.118181818181818,4,1,,,0,2021,8,1,0,Summer,0,74.0,85.42857142857143
Los Angeles,CA,2021-09-01,113,2.0707964601769913,3,1,,,0,2021,9,2,0,Fall,0,110.0,89.28571428571429
Los Angeles,CA,2021-09-02,55,2.109090909090909,3,1,,,0,2021,9,3,0,Fall,0,113.0,80.57142857142857
Los Angeles,CA,2021-09-03,58,2.0517241379310347,3,1,,,0,2021,9,4,0,Fall,0,55.0,71.57142857142857
Los Angeles,CA,2021-09-04,86,2.0930232558139537,3,1,,,1,2021,9,5,1,Fall,0,58.0,73.0
Los Angeles,CA,2021-09-05,49,2.204081632653061,3,1,,,1,2021,9,6,1,Fall,0,86.0,77.85714285714286
Los Angeles,CA,2021-09-06,39,2.2051282051282053,3,1,,,1,2021,9,0,0,Fall,0,49.0,72.85714285714286
Los Angeles,CA,2021-09-07,63,2.126984126984127,3,1,,,0,2021,9,1,0,Fall,0,39.0,66.14285714285714
Los Angeles,CA,2021-09-08,95,2.042105263157895,3,1,,,0,2021,9,2,0,Fall,0,63.0,63.57142857142857
Los Angeles,CA,2021-09-09,90,2.1777777777777776,3,1,,,0,2021,9,3,0,Fall,0,95.0,68.57142857142857
Los Angeles,CA,2021-09-10,159,2.088050314465409,3,1,,,0,2021,9,4,0,Fall,0,90.0,83.0
Los Angeles,CA,2021-09-11,80,2.0625,3,1,,,0,2021,9,5,1,Fall,0,159.0,82.14285714285714
Los Angeles,CA,2021-09-12,79,2.189873417721519,3,1,,,0,2021,9,6,1,Fall,0,80.0,86.42857142857143
Los Angeles,CA,2021-09-13,88,2.1363636363636362,3,1,,,0,2021,9,0,0,Fall,0,79.0,93.42857142857143
Los Angeles,CA,2021-09-14,85,2.1882352941176473,3,1,,,0,2021,9,1,0,Fall,0,88.0,96.57142857142857
Los Angeles,CA,2021-09-15,86,2.058139534883721,3,1,,,0,2021,9,2,0,Fall,0,85.0,95.28571428571429
Los Angeles,CA,2021-09-16,63,2.1904761904761907,3,1,,,0,2021,9,3,0,Fall,0,86.0,91.42857142857143
Los Angeles,CA,2021-09-17,129,2.10077519379845,3,1,,,0,2021,9,4,0,Fall,0,63.0,87.14285714285714
Los Angeles,CA,2021-09-18,58,2.1724137931034484,3,1,,,0,2021,9,5,1,Fall,0,129.0,84.0
Los Angeles,CA,2021-09-19,40,2.175,3,1,,,0,2021,9,6,1,Fall,0,58.0,78.42857142857143
Los Angeles,CA,2021-09-20,61,2.098360655737705,3,1,,,0,2021,9,0,0,Fall,0,40.0,74.57142857142857
Los Angeles,CA,2021-09-21,108,2.074074074074074,3,1,,,0,2021,9,1,0,Fall,0,61.0,77.85714285714286
Los Angeles,CA,2021-09-22,63,2.1904761904761907,3,1,,,0,2021,9,2,0,Fall,0,108.0,74.57142857142857
Los Angeles,CA,2021-09-23,72,2.2083333333333335,4,1,,,0,2021,9,3,0,Fall,0,63.0,75.85714285714286
Los Angeles,CA,2021-09-24,78,2.2564102564102564,3,1,,,0,2021,9,4,0,Fall,0,72.0,68.57142857142857
Los Angeles,CA,2021-09-25,38,2.1052631578947367,4,1,,,0,2021,9,5,1,Fall,0,78.0,65.71428571428571
Los Angeles,CA,2021-09-26,59,2.1016949152542375,3,1,,,0,2021,9,6,1,Fall,0,38.0,68.42857142857143
Los Angeles,CA,2021-09-27,62,2.129032258064516,3,1,,,0,2021,9,0,0,Fall,0,59.0,68.57142857142857
Los Angeles,CA,2021-09-28,72,2.125,4,1,,,0,2021,9,1,0,Fall,0,62.0,63.42857142857143
Los Angeles,CA,2021-09-29,108,2.0833333333333335,3,1,,,0,2021,9,2,0,Fall,0,72.0,69.85714285714286
Los Angeles,CA,2021-09-30,61,2.1147540983606556,3,1,,,0,2021,9,3,0,Fall,0,108.0,68.28571428571429
Los Angeles,CA,2021-10-04,42,2.142857142857143,3,1,,,0,2021,10,0,0,Fall,0,61.0,63.142857142857146
Los Angeles,CA,2021-10-05,85,2.1411764705882352,3,1,,,0,2021,10,1,0,Fall,0,42.0,69.85714285714286
Los Angeles,CA,2021-10-06,67,2.1044776119402986,3,1,,,0,2021,10,2,0,Fall,0,85.0,71.0
Los Angeles,CA,2021-10-07,114,2.087719298245614,3,1,,,0,2021,10,3,0,Fall,0,67.0,78.42857142857143
Los Angeles,CA,2021-10-08,101,2.118811881188119,3,1,,,0,2021,10,4,0,Fall,0,114.0,82.57142857142857
Los Angeles,CA,2021-10-09,66,2.1363636363636362,3,1,,,0,2021,10,5,1,Fall,0,101.0,76.57142857142857
Los Angeles,CA,2021-10-10,46,2.347826086956522,4,1,,,0,2021,10,6,1,Fall,0,66.0,74.42857142857143
